yr,mn,wk,dy,1275007,1275008,1275009,1275010,1275011,1275012,1275013,1275014,1275015,1275016,1275017,1275018,1275019,1275020,1275021,1275022,1275023,1275024,1275025,1275026,1275027,1275028
2014,SEP,36,2014-09-05,4.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,,,,,,5.00,5.00,5.00,5.00,5.00,5.00,,
2014,SEP,36,2014-09-06,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,,,,,,3.00,4.00,4.00,2.00,3.00,,1.00,2.00
2014,SEP,37,2014-09-07,4.50,4.25,4.00,4.75,4.67,4.75,4.75,3.25,3.75,5.00,1.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,,
2014,SEP,37,2014-09-08,4.50,5.00,4.50,5.00,5.00,4.00,4.50,3.50,4.00,,5.00,5.00,,5.00,5.00,5.00,5.00,5.00,5.00,,,
2014,SEP,37,2014-09-09,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.50,3.00,1.00,4.00,4.00,4.00,4.50,4.00,5.00,4.00,4.00,,,
2014,SEP,37,2014-09-10,4.50,5.00,4.50,4.50,4.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,5.00,5.00,5.00,4.00,4.50,5.00,,
2014,SEP,37,2014-09-12,5.00,5.00,4.50,5.00,5.00,5.00,5.00,4.33,4.33,4.50,4.00,4.50,3.50,3.50,4.50,4.50,4.00,4.00,4.00,4.00,4.50,4.50
2014,SEP,38,2014-09-14,4.67,4.67,4.67,4.50,4.50,4.50,4.75,3.50,4.75,3.50,4.00,4.00,3.00,3.50,4.00,4.00,4.00,3.00,3.00,,4.00,3.00
2014,SEP,38,2014-09-15,5.00,4.00,5.00,4.00,4.00,4.00,5.00,4.00,5.00,4.00,5.00,5.00,4.00,5.00,,,,,,,,
2014,SEP,38,2014-09-16,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,
2014,SEP,38,2014-09-17,3.00,3.00,3.00,5.00,5.00,4.50,4.50,4.00,4.50,4.00,4.00,4.00,3.00,4.00,4.00,4.50,4.50,3.50,5.00,,,
2014,SEP,38,2014-09-18,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,,,,,,4.00,4.50,5.00,4.00,4.50,,,
2014,SEP,38,2014-09-20,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.67,4.67,3.67,4.33,4.67,4.33,3.67,4.50,4.50,5.00,4.50,4.50,4.50,5.00,4.00
2014,SEP,39,2014-09-21,4.67,4.83,4.00,4.67,4.83,4.17,4.17,4.17,4.50,3.20,4.00,4.50,3.80,3.80,4.50,4.75,4.67,4.25,4.50,,4.50,4.50
2014,SEP,39,2014-09-22,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,5.00,5.00,5.00,5.00,4.00,,5.00,
2014,SEP,39,2014-09-23,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.50,4.50,4.50,3.50,4.50,4.67,5.00,4.67,4.00,4.00,,4.00,
2014,SEP,39,2014-09-24,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,,,,,,,,,,,,,
